,eval_loss,eval_acc,eval_runtime,eval_samples_per_second,eval_steps_per_second,test_set
0,0.6931079030036926,0.5347349177330896,1.2683,862.541,27.595,std-dia
1,0.6931016445159912,0.5374771480804388,1.3436,814.227,26.049,aus
2,0.6931139826774597,0.5246800731261426,1.2271,891.523,28.522,nig
3,0.6931045055389404,0.5137111517367459,1.3183,829.828,26.548,wel
4,0.6931114792823792,0.5255941499085923,1.3972,783.02,25.051,col
5,0.6931414604187012,0.48811700182815354,1.2708,860.863,27.541,hon
