,eval_loss,eval_acc,eval_runtime,eval_samples_per_second,eval_steps_per_second,test_set
0,0.6931179165840149,0.520109689213894,1.2928,846.21,27.073,std-dia
1,0.6931089162826538,0.5191956124314442,1.3439,814.062,26.044,aus
2,0.6931120753288269,0.5310786106032906,1.2531,873.037,27.931,nig
3,0.6931113004684448,0.5219378427787934,1.3486,811.237,25.954,wel
4,0.6931115984916687,0.5319926873857403,1.3907,786.638,25.167,col
5,0.6931348443031311,0.5082266910420475,1.272,860.068,27.516,hon
